#CR M   C   Xi(0P)   Xi(1P)  Xi(2P) Xi(T)
1.8   7   6.6   0.072267    1.3281   0    1.4159
1.8   7   8.8   0.088061    1.4547   0    1.5761
1.8   7   11   0.10387    1.1045   0    1.2418
1.8   7   13.2   0.094497    2.0098   0    2.122
1.8   7   15.4   0.10411    0.97914   0    1.1107
1.8   7   17.6   0.087308    1.7592   0    1.8671
1.8   7   19.8   0.11873    2.6036   0    2.7687
1.8   7   22   0.10729    3.6745   0    3.8373
1.8   8   0   0.48775    7.9647   0    8.6404
1.8   8   2.2   0.19154    3.2023   0    3.4507
1.8   8   4.4   0.12513    2.5162   0    2.694
1.8   8   6.6   0.064399    2.4182   0    2.5286
1.8   8   8.8   0.083739    2.0743   0    2.2229
1.8   8   11   0.092905    2.3907   0    2.5373
1.8   8   13.2   0.076873    2.5607   0    2.6897
1.8   8   15.4   0.090752    1.9199   0    2.0617
1.8   8   17.6   0.075698    2.7908   0    2.9155
1.8   8   19.8   0.085934    3.0982   0    3.2367
1.8   8   22   0.094219    5.0718   0    5.2173
1.8   9   0   0.5583    8.1862   0    8.9003
1.8   9   2.2   0.19596    3.4686   0    3.7082
1.8   9   4.4   0.073462    2.5535   0    2.6848
1.8   9   6.6   0.082261    2.736   0    2.8755
1.8   9   8.8   0.1    2.484   0    2.6576
1.8   9   11   0.078072    2.876   0    3.0165
1.8   9   13.2   0.073277    2.6505   0    2.7811
1.8   9   15.4   0.083501    2.3887   0    2.5321
1.8   9   17.6   0.078328    2.997   0    3.127
1.8   9   19.8   0.08483    3.2573   0    3.393
1.8   9   22   0.10346    5.7364   0    5.8888
1.8   10   0   0.50014    8.3198   0    8.988
1.8   10   2.2   0.18213    3.8314   0    4.061
1.8   10   4.4   0.075287    2.8188   0    2.9519
1.8   10   6.6   0.12214    2.5042   0    2.6954
1.8   10   8.8   0.11075    2.8613   0    3.106
1.8   10   11   0.095541    2.8118   0    2.9758
1.8   10   13.2   0.11294    2.656   0    2.8425
1.8   10   15.4   0.11719    2.6793   0    2.8652
1.8   10   17.6   0.095107    2.6792   0    2.8355
1.8   10   19.8   0.12344    3.201   0    3.3848
1.8   10   22   0.12965    5.6729   0    5.8539
2.4   0   0   0.82448    41.118   0    42.476
